directory;filename;severity;errorType;errorMessage
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-034.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-035.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-035.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-036.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-036.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-037.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-037.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-038.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-038.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-039.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-039.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-040.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-040.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-041.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-041.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-042.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-042.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-043.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-043.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-044.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-044.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-045.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-045.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-046.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-046.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-047.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-047.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-048.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-048.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-049.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-049.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-050.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-050.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-051.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-051.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-052.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-052.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-053.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-053.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-054.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-054.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-055.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-055.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-056.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-056.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-057.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-057.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-058.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-058.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-059.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-059.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-060.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-060.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-061.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-061.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-062.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-062.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-063.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-063.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-064.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-064.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-065.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-065.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-066.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-066.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-067.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-067.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-068.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-068.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-069.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-069.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-070.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-070.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-071.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-071.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-072.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-072.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-073.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-073.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-074.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-074.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-075.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-075.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-076.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-076.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-077.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-077.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-078.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-078.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-079.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-079.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-080.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-080.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-081.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-081.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-082.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-082.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-083.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-083.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-084.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-084.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-085.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-085.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-086.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-086.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-087.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-087.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-088.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-088.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-089.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-089.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-090.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-090.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-091.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-091.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-092.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-092.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-093.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-093.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-094.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-094.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-095.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-095.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-096.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-096.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-097.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-097.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-098.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-098.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-099.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-099.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-100.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-100.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-101.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-101.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-102.xml";"WARNING";"XML";"Schema not defined"
